2017-07-26 11:34:15,732 [Worker-3727] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:34:15,732 [Worker-3727] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:34:15,733 [Worker-3727] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:34:15,734 [Worker-3727] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:43:27,857 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:43:27,865 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:43:27,927 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 11:43:27,928 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 11:43:27,929 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 11:43:27,932 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:43:27,932 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:43:27,933 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:43:27,934 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:44:51,695 [Worker-3729] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:44:51,703 [Worker-3729] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:44:51,743 [Worker-3729] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 11:44:51,743 [Worker-3729] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 11:44:51,743 [Worker-3729] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 11:44:51,745 [Worker-3729] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:44:51,745 [Worker-3729] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:44:51,746 [Worker-3729] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:44:51,746 [Worker-3729] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:50:03,822 [Worker-3737] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:50:03,830 [Worker-3737] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:50:03,872 [Worker-3737] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 11:50:03,872 [Worker-3737] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 11:50:03,872 [Worker-3737] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 11:50:03,874 [Worker-3737] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:50:03,874 [Worker-3737] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:50:03,875 [Worker-3737] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:50:03,876 [Worker-3737] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:51:05,638 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:51:05,646 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 11:51:05,685 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 11:51:05,686 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 11:51:05,686 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 11:51:05,687 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:51:05,688 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 11:51:05,689 [Worker-3730] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 11:51:05,689 [Worker-3730] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:18:19,679 [Worker-3750] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:18:19,688 [Worker-3750] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:18:19,729 [Worker-3750] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:18:19,729 [Worker-3750] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:18:19,730 [Worker-3750] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:18:19,731 [Worker-3750] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:18:19,732 [Worker-3750] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:18:19,733 [Worker-3750] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:18:19,733 [Worker-3750] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:23:38,713 [Worker-3755] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:23:38,721 [Worker-3755] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:23:38,762 [Worker-3755] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:23:38,762 [Worker-3755] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:23:38,763 [Worker-3755] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:23:38,765 [Worker-3755] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:23:38,765 [Worker-3755] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:23:38,766 [Worker-3755] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:23:38,766 [Worker-3755] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:26:54,357 [Worker-3760] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:26:54,366 [Worker-3760] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:26:54,418 [Worker-3760] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:26:54,418 [Worker-3760] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:26:54,419 [Worker-3760] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:26:54,421 [Worker-3760] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:26:54,422 [Worker-3760] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:26:54,423 [Worker-3760] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:26:54,423 [Worker-3760] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:32:20,102 [Worker-3764] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:32:20,110 [Worker-3764] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:32:20,152 [Worker-3764] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:32:20,152 [Worker-3764] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:32:20,153 [Worker-3764] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:32:20,155 [Worker-3764] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:32:20,156 [Worker-3764] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:32:20,157 [Worker-3764] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:32:20,157 [Worker-3764] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:32:52,313 [Worker-3766] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:32:52,321 [Worker-3766] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:32:52,361 [Worker-3766] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:32:52,361 [Worker-3766] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:32:52,362 [Worker-3766] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:32:52,363 [Worker-3766] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:32:52,364 [Worker-3766] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:32:52,364 [Worker-3766] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:32:52,365 [Worker-3766] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:35:52,800 [Worker-3772] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:35:52,809 [Worker-3772] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:35:53,537 [Worker-3772] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:35:53,537 [Worker-3772] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:35:53,538 [Worker-3772] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:35:53,540 [Worker-3772] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:35:53,541 [Worker-3772] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:35:53,542 [Worker-3772] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:35:53,543 [Worker-3772] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:40:15,069 [Worker-3777] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:40:15,078 [Worker-3777] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 12:40:15,146 [Worker-3777] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 12:40:15,147 [Worker-3777] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 12:40:15,147 [Worker-3777] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 12:40:15,149 [Worker-3777] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:40:15,150 [Worker-3777] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 12:40:15,152 [Worker-3777] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 12:40:15,153 [Worker-3777] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:23,548 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:23,562 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:23,604 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 14:05:23,604 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 14:05:23,604 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 14:05:23,606 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:23,606 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:23,607 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:23,608 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:46,561 [Worker-3808] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:46,577 [Worker-3808] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:46,650 [Worker-3808] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 14:05:46,650 [Worker-3808] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 14:05:47,221 [Worker-3808] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 14:05:47,222 [Worker-3808] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:47,223 [Worker-3808] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:47,224 [Worker-3808] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:47,225 [Worker-3808] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:53,937 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:53,945 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:05:53,985 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 14:05:53,985 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
2017-07-26 14:05:53,985 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - jaxws:wsimport args: [-keep, -s, D:\RHB\RHB BAU\Diamond\ApplicationSource\generated\java\source, -d, D:\RHB\RHB BAU\Diamond\ApplicationSource\target\classes, -verbose, -Xnocompile, -target, 2.1, "file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl"]
2017-07-26 14:05:53,987 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:53,987 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:05:53,988 [Worker-3805] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-07-26 14:05:53,988 [Worker-3805] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-07-26 14:06:51,234 [Worker-3806] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.ws:jaxws-rt:jar:2.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:06:52,083 [Worker-3806] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.glassfish.metro:webservices-rt:jar:2.3 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2017-07-26 14:06:52,198 [Worker-3806] INFO  o.e.m.c.i.embedder.EclipseLogger - Processing: file:/D:/RHB/RHB%20BAU/Diamond/ApplicationSource/src/main/webapp/WEB-INF/wsdl/premium/motor/premium_service.wsdl
2017-07-26 14:06:52,199 [Worker-3806] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252), build is platform dependent!
